Crop,Date,Average,Price_Lag1,Price_Lag7,Year,Month,Season
Tomato,2020-04-15,42.5,44.166666666666664,40.5,2020,4,Spring
Tomato,2020-04-16,40.833333333333336,42.5,37.5,2020,4,Spring
Tomato,2020-04-17,30.833333333333332,40.833333333333336,41.25,2020,4,Spring
Tomato,2020-04-20,34.166666666666664,30.833333333333332,51.25,2020,4,Spring
Tomato,2020-04-21,30.833333333333332,34.166666666666664,52.5,2020,4,Spring
Tomato,2020-04-22,24.166666666666668,30.833333333333332,52.5,2020,4,Spring
Tomato,2020-04-23,21.25,24.166666666666668,44.166666666666664,2020,4,Spring
Tomato,2020-04-24,25.0,21.25,42.5,2020,4,Spring
Tomato,2020-04-25,25.0,25.0,40.833333333333336,2020,4,Spring
Tomato,2020-04-26,25.0,25.0,30.833333333333332,2020,4,Spring
Tomato,2020-04-27,25.0,25.0,34.166666666666664,2020,4,Spring
Tomato,2020-04-28,25.0,25.0,30.833333333333332,2020,4,Spring
Tomato,2020-04-29,25.0,25.0,24.166666666666668,2020,4,Spring
Tomato,2020-04-30,25.0,25.0,21.25,2020,4,Spring
Tomato,2020-05-01,25.0,25.0,25.0,2020,5,Spring
Tomato,2020-05-02,25.0,25.0,25.0,2020,5,Spring
Tomato,2020-05-03,27.5,25.0,25.0,2020,5,Spring
Tomato,2020-05-04,27.5,27.5,25.0,2020,5,Spring
Tomato,2020-05-05,27.5,27.5,25.0,2020,5,Spring
Tomato,2020-05-06,35.0,27.5,25.0,2020,5,Spring
Tomato,2020-05-07,27.5,35.0,25.0,2020,5,Spring
Tomato,2020-05-08,27.5,27.5,25.0,2020,5,Spring
Tomato,2020-05-09,27.5,27.5,25.0,2020,5,Spring
Tomato,2020-05-10,34.166666666666664,27.5,27.5,2020,5,Spring
Tomato,2020-05-11,37.5,34.166666666666664,27.5,2020,5,Spring
Tomato,2020-05-12,37.5,37.5,27.5,2020,5,Spring
Tomato,2020-05-13,37.5,37.5,35.0,2020,5,Spring
Tomato,2020-05-14,37.5,37.5,27.5,2020,5,Spring
Tomato,2020-05-15,35.833333333333336,37.5,27.5,2020,5,Spring
Tomato,2020-05-16,35.0,35.833333333333336,27.5,2020,5,Spring
Tomato,2020-05-17,47.5,35.0,34.166666666666664,2020,5,Spring
Tomato,2020-05-18,45.0,47.5,37.5,2020,5,Spring
Tomato,2020-05-19,33.75,45.0,37.5,2020,5,Spring
Tomato,2020-05-20,32.5,33.75,37.5,2020,5,Spring
Tomato,2020-05-21,30.0,32.5,37.5,2020,5,Spring
Tomato,2020-05-22,25.0,30.0,35.833333333333336,2020,5,Spring
Tomato,2020-05-23,22.5,25.0,35.0,2020,5,Spring
Tomato,2020-05-24,22.5,22.5,47.5,2020,5,Spring
Tomato,2020-05-25,17.5,22.5,45.0,2020,5,Spring
Tomato,2020-05-26,17.5,17.5,33.75,2020,5,Spring
Tomato,2020-05-27,22.5,17.5,32.5,2020,5,Spring
Tomato,2020-05-28,26.5,22.5,30.0,2020,5,Spring
Tomato,2020-05-29,25.0,26.5,25.0,2020,5,Spring
Tomato,2020-05-30,25.0,25.0,22.5,2020,5,Spring
Tomato,2020-05-31,17.5,25.0,22.5,2020,5,Spring
Tomato,2020-06-01,22.5,17.5,17.5,2020,6,Monsoon
Tomato,2020-06-02,19.25,22.5,17.5,2020,6,Monsoon
Tomato,2020-06-03,25.0,19.25,22.5,2020,6,Monsoon
Tomato,2020-06-04,27.0,25.0,26.5,2020,6,Monsoon
Tomato,2020-06-05,35.0,27.0,25.0,2020,6,Monsoon
Tomato,2020-06-06,41.25,35.0,25.0,2020,6,Monsoon
Tomato,2020-06-07,39.5,41.25,17.5,2020,6,Monsoon
Tomato,2020-06-08,41.25,39.5,22.5,2020,6,Monsoon
Tomato,2020-06-09,36.25,41.25,19.25,2020,6,Monsoon
Tomato,2020-06-10,40.0,36.25,25.0,2020,6,Monsoon
Tomato,2020-06-11,36.75,40.0,27.0,2020,6,Monsoon
Tomato,2020-06-12,34.5,36.75,35.0,2020,6,Monsoon
Tomato,2020-06-13,32.0,34.5,41.25,2020,6,Monsoon
Tomato,2020-06-14,33.75,32.0,39.5,2020,6,Monsoon
Tomato,2020-06-15,33.75,33.75,41.25,2020,6,Monsoon
Tomato,2020-06-16,32.25,33.75,36.25,2020,6,Monsoon
Tomato,2020-06-17,30.0,32.25,40.0,2020,6,Monsoon
Tomato,2020-06-18,28.5,30.0,36.75,2020,6,Monsoon
Tomato,2020-06-19,24.5,28.5,34.5,2020,6,Monsoon
Tomato,2020-06-20,23.75,24.5,32.0,2020,6,Monsoon
Tomato,2020-06-21,23.75,23.75,33.75,2020,6,Monsoon
Tomato,2020-06-22,24.25,23.75,33.75,2020,6,Monsoon
Tomato,2020-06-23,23.5,24.25,32.25,2020,6,Monsoon
Tomato,2020-06-24,23.75,23.5,30.0,2020,6,Monsoon
Tomato,2020-06-25,23.75,23.75,28.5,2020,6,Monsoon
Tomato,2020-06-26,31.25,23.75,24.5,2020,6,Monsoon
Tomato,2020-06-27,31.75,31.25,23.75,2020,6,Monsoon
Tomato,2020-06-28,31.25,31.75,23.75,2020,6,Monsoon
Tomato,2020-06-29,27.25,31.25,24.25,2020,6,Monsoon
Tomato,2020-06-30,26.25,27.25,23.5,2020,6,Monsoon
Tomato,2020-07-01,22.5,26.25,23.75,2020,7,Monsoon
Tomato,2020-07-02,17.75,22.5,23.75,2020,7,Monsoon
Tomato,2020-07-03,17.5,17.75,31.25,2020,7,Monsoon
Tomato,2020-07-04,17.0,17.5,31.75,2020,7,Monsoon
Tomato,2020-07-05,19.5,17.0,31.25,2020,7,Monsoon
Tomato,2020-07-06,19.5,19.5,27.25,2020,7,Monsoon
Tomato,2020-07-07,19.5,19.5,26.25,2020,7,Monsoon
Tomato,2020-07-08,18.5,19.5,22.5,2020,7,Monsoon
Tomato,2020-07-09,17.0,18.5,17.75,2020,7,Monsoon
Tomato,2020-07-10,17.0,17.0,17.5,2020,7,Monsoon
Tomato,2020-07-11,15.0,17.0,17.0,2020,7,Monsoon
Tomato,2020-07-13,15.0,15.0,19.5,2020,7,Monsoon
Tomato,2020-07-14,15.0,15.0,19.5,2020,7,Monsoon
Tomato,2020-07-15,15.0,15.0,19.5,2020,7,Monsoon
Tomato,2020-07-16,15.0,15.0,18.5,2020,7,Monsoon
Tomato,2020-07-17,17.5,15.0,17.0,2020,7,Monsoon
Tomato,2020-07-18,17.25,17.5,17.0,2020,7,Monsoon
Tomato,2020-07-19,17.5,17.25,15.0,2020,7,Monsoon
Tomato,2020-07-20,17.5,17.5,15.0,2020,7,Monsoon
Tomato,2020-07-21,17.5,17.5,15.0,2020,7,Monsoon
Tomato,2020-07-22,17.5,17.5,15.0,2020,7,Monsoon
Tomato,2020-07-23,17.5,17.5,15.0,2020,7,Monsoon
Tomato,2020-07-24,20.75,17.5,17.5,2020,7,Monsoon
Tomato,2020-07-25,30.0,20.75,17.25,2020,7,Monsoon
Tomato,2020-07-26,38.25,30.0,17.5,2020,7,Monsoon
Tomato,2020-07-27,44.5,38.25,17.5,2020,7,Monsoon
Tomato,2020-07-28,53.25,44.5,17.5,2020,7,Monsoon
Tomato,2020-07-29,50.75,53.25,17.5,2020,7,Monsoon
Tomato,2020-07-30,53.75,50.75,17.5,2020,7,Monsoon
Tomato,2020-07-31,54.0,53.75,20.75,2020,7,Monsoon
Tomato,2020-08-01,51.5,54.0,30.0,2020,8,Monsoon
Tomato,2020-08-02,51.5,51.5,38.25,2020,8,Monsoon
Tomato,2020-08-03,53.75,51.5,44.5,2020,8,Monsoon
Tomato,2020-08-04,50.0,53.75,53.25,2020,8,Monsoon
Tomato,2020-08-05,48.75,50.0,50.75,2020,8,Monsoon
Tomato,2020-08-06,56.25,48.75,53.75,2020,8,Monsoon
Tomato,2020-08-07,54.166666666666664,56.25,54.0,2020,8,Monsoon
Tomato,2020-08-08,54.166666666666664,54.166666666666664,51.5,2020,8,Monsoon
Tomato,2020-08-09,52.833333333333336,54.166666666666664,51.5,2020,8,Monsoon
Tomato,2020-08-10,50.166666666666664,52.833333333333336,53.75,2020,8,Monsoon
Tomato,2020-08-11,35.25,50.166666666666664,50.0,2020,8,Monsoon
Tomato,2020-08-12,43.5,35.25,48.75,2020,8,Monsoon
Tomato,2020-08-13,42.5,43.5,56.25,2020,8,Monsoon
Tomato,2020-08-14,42.5,42.5,54.166666666666664,2020,8,Monsoon
Tomato,2020-08-15,41.666666666666664,42.5,54.166666666666664,2020,8,Monsoon
Tomato,2020-08-16,40.833333333333336,41.666666666666664,52.833333333333336,2020,8,Monsoon
Tomato,2020-08-17,46.666666666666664,40.833333333333336,50.166666666666664,2020,8,Monsoon
Tomato,2020-08-18,54.0,46.666666666666664,35.25,2020,8,Monsoon
Tomato,2020-08-19,63.25,54.0,43.5,2020,8,Monsoon
Tomato,2020-08-20,72.5,63.25,42.5,2020,8,Monsoon
Tomato,2020-08-21,67.5,72.5,42.5,2020,8,Monsoon
Tomato,2020-08-22,69.16666666666667,67.5,41.666666666666664,2020,8,Monsoon
Tomato,2020-08-23,65.83333333333333,69.16666666666667,40.833333333333336,2020,8,Monsoon
Tomato,2020-08-24,61.666666666666664,65.83333333333333,46.666666666666664,2020,8,Monsoon
Tomato,2020-08-25,61.666666666666664,61.666666666666664,54.0,2020,8,Monsoon
Tomato,2020-08-26,56.166666666666664,61.666666666666664,63.25,2020,8,Monsoon
Tomato,2020-08-27,62.5,56.166666666666664,72.5,2020,8,Monsoon
Tomato,2020-08-28,80.83333333333333,62.5,67.5,2020,8,Monsoon
Tomato,2020-08-29,86.66666666666667,80.83333333333333,69.16666666666667,2020,8,Monsoon
Tomato,2020-08-30,83.33333333333333,86.66666666666667,65.83333333333333,2020,8,Monsoon
Tomato,2020-08-31,84.66666666666667,83.33333333333333,61.666666666666664,2020,8,Monsoon
Tomato,2020-09-01,70.0,84.66666666666667,61.666666666666664,2020,9,Autumn
Tomato,2020-09-02,71.66666666666667,70.0,56.166666666666664,2020,9,Autumn
Tomato,2020-09-03,73.33333333333333,71.66666666666667,62.5,2020,9,Autumn
Tomato,2020-09-04,69.16666666666667,73.33333333333333,80.83333333333333,2020,9,Autumn
Tomato,2020-09-05,68.33333333333333,69.16666666666667,86.66666666666667,2020,9,Autumn
Tomato,2020-09-06,69.16666666666667,68.33333333333333,83.33333333333333,2020,9,Autumn
Tomato,2020-09-07,68.5,69.16666666666667,84.66666666666667,2020,9,Autumn
Tomato,2020-09-08,68.5,68.5,70.0,2020,9,Autumn
Tomato,2020-09-09,62.5,68.5,71.66666666666667,2020,9,Autumn
Tomato,2020-09-10,64.16666666666667,62.5,73.33333333333333,2020,9,Autumn
Tomato,2020-09-11,65.83333333333333,64.16666666666667,69.16666666666667,2020,9,Autumn
Tomato,2020-09-12,68.83333333333333,65.83333333333333,68.33333333333333,2020,9,Autumn
Tomato,2020-09-13,75.0,68.83333333333333,69.16666666666667,2020,9,Autumn
Tomato,2020-09-14,87.5,75.0,68.5,2020,9,Autumn
Tomato,2020-09-15,89.16666666666667,87.5,68.5,2020,9,Autumn
Tomato,2020-09-16,85.83333333333333,89.16666666666667,62.5,2020,9,Autumn
Tomato,2020-09-17,105.0,85.83333333333333,64.16666666666667,2020,9,Autumn
Tomato,2020-09-18,102.5,105.0,65.83333333333333,2020,9,Autumn
Tomato,2020-09-19,95.0,102.5,68.83333333333333,2020,9,Autumn
Tomato,2020-09-20,94.16666666666667,95.0,75.0,2020,9,Autumn
Tomato,2020-09-21,88.33333333333333,94.16666666666667,87.5,2020,9,Autumn
Tomato,2020-09-22,90.0,88.33333333333333,89.16666666666667,2020,9,Autumn
Tomato,2020-09-23,88.33333333333333,90.0,85.83333333333333,2020,9,Autumn
Tomato,2020-09-24,87.5,88.33333333333333,105.0,2020,9,Autumn
Tomato,2020-09-25,93.33333333333333,87.5,102.5,2020,9,Autumn
Tomato,2020-09-26,85.0,93.33333333333333,95.0,2020,9,Autumn
Tomato,2020-09-27,81.66666666666667,85.0,94.16666666666667,2020,9,Autumn
Tomato,2020-09-28,88.33333333333333,81.66666666666667,88.33333333333333,2020,9,Autumn
Tomato,2020-09-29,94.16666666666667,88.33333333333333,90.0,2020,9,Autumn
Tomato,2020-09-30,77.5,94.16666666666667,88.33333333333333,2020,9,Autumn
Tomato,2020-10-01,65.0,77.5,87.5,2020,10,Autumn
Tomato,2020-10-02,56.666666666666664,65.0,93.33333333333333,2020,10,Autumn
Tomato,2020-10-03,51.666666666666664,56.666666666666664,85.0,2020,10,Autumn
Tomato,2020-10-04,50.833333333333336,51.666666666666664,81.66666666666667,2020,10,Autumn
Tomato,2020-10-05,43.333333333333336,50.833333333333336,88.33333333333333,2020,10,Autumn
Tomato,2020-10-06,41.333333333333336,43.333333333333336,94.16666666666667,2020,10,Autumn
Tomato,2020-10-07,42.166666666666664,41.333333333333336,77.5,2020,10,Autumn
Tomato,2020-10-08,41.666666666666664,42.166666666666664,65.0,2020,10,Autumn
Tomato,2020-10-09,44.166666666666664,41.666666666666664,56.666666666666664,2020,10,Autumn
Tomato,2020-10-10,44.166666666666664,44.166666666666664,51.666666666666664,2020,10,Autumn
Tomato,2020-10-11,52.5,44.166666666666664,50.833333333333336,2020,10,Autumn
Tomato,2020-10-12,76.66666666666667,52.5,43.333333333333336,2020,10,Autumn
Tomato,2020-10-13,79.16666666666667,76.66666666666667,41.333333333333336,2020,10,Autumn
Tomato,2020-10-14,70.83333333333333,79.16666666666667,42.166666666666664,2020,10,Autumn
Tomato,2020-10-15,66.66666666666667,70.83333333333333,41.666666666666664,2020,10,Autumn
Tomato,2020-10-16,72.5,66.66666666666667,44.166666666666664,2020,10,Autumn
Tomato,2020-10-17,71.66666666666667,72.5,44.166666666666664,2020,10,Autumn
Tomato,2020-10-18,69.16666666666667,71.66666666666667,52.5,2020,10,Autumn
Tomato,2020-10-19,71.66666666666667,69.16666666666667,76.66666666666667,2020,10,Autumn
Tomato,2020-10-20,68.33333333333333,71.66666666666667,79.16666666666667,2020,10,Autumn
Tomato,2020-10-21,73.0,68.33333333333333,70.83333333333333,2020,10,Autumn
Tomato,2020-10-22,79.16666666666667,73.0,66.66666666666667,2020,10,Autumn
Tomato,2020-10-23,78.33333333333333,79.16666666666667,72.5,2020,10,Autumn
Tomato,2020-10-24,83.83333333333333,78.33333333333333,71.66666666666667,2020,10,Autumn
Tomato,2020-10-25,106.66666666666667,83.83333333333333,69.16666666666667,2020,10,Autumn
Tomato,2020-10-26,92.5,106.66666666666667,71.66666666666667,2020,10,Autumn
Tomato,2020-10-27,79.16666666666667,92.5,68.33333333333333,2020,10,Autumn
Tomato,2020-10-28,68.0,79.16666666666667,73.0,2020,10,Autumn
Tomato,2020-10-29,58.333333333333336,68.0,79.16666666666667,2020,10,Autumn
Tomato,2020-10-30,59.166666666666664,58.333333333333336,78.33333333333333,2020,10,Autumn
Tomato,2020-10-31,65.0,59.166666666666664,83.83333333333333,2020,10,Autumn
Tomato,2020-11-01,70.0,65.0,106.66666666666667,2020,11,Autumn
Tomato,2020-11-02,62.5,70.0,92.5,2020,11,Autumn
Tomato,2020-11-03,59.5,62.5,79.16666666666667,2020,11,Autumn
Tomato,2020-11-04,64.33333333333333,59.5,68.0,2020,11,Autumn
Tomato,2020-11-05,63.333333333333336,64.33333333333333,58.333333333333336,2020,11,Autumn
Tomato,2020-11-06,60.166666666666664,63.333333333333336,59.166666666666664,2020,11,Autumn
Tomato,2020-11-07,55.666666666666664,60.166666666666664,65.0,2020,11,Autumn
Tomato,2020-11-08,49.166666666666664,55.666666666666664,70.0,2020,11,Autumn
Tomato,2020-11-09,55.333333333333336,49.166666666666664,62.5,2020,11,Autumn
Tomato,2020-11-10,53.666666666666664,55.333333333333336,59.5,2020,11,Autumn
Tomato,2020-11-11,55.0,53.666666666666664,64.33333333333333,2020,11,Autumn
Tomato,2020-11-12,57.833333333333336,55.0,63.333333333333336,2020,11,Autumn
Tomato,2020-11-13,56.666666666666664,57.833333333333336,60.166666666666664,2020,11,Autumn
Tomato,2020-11-14,55.0,56.666666666666664,55.666666666666664,2020,11,Autumn
Tomato,2020-11-15,54.166666666666664,55.0,49.166666666666664,2020,11,Autumn
Tomato,2020-11-16,57.5,54.166666666666664,55.333333333333336,2020,11,Autumn
Tomato,2020-11-17,55.0,57.5,53.666666666666664,2020,11,Autumn
Tomato,2020-11-18,56.25,55.0,55.0,2020,11,Autumn
Tomato,2020-11-19,57.5,56.25,57.833333333333336,2020,11,Autumn
Tomato,2020-11-20,51.666666666666664,57.5,56.666666666666664,2020,11,Autumn
Tomato,2020-11-21,52.5,51.666666666666664,55.0,2020,11,Autumn
Tomato,2020-11-22,45.0,52.5,54.166666666666664,2020,11,Autumn
Tomato,2020-11-23,50.333333333333336,45.0,57.5,2020,11,Autumn
Tomato,2020-11-24,49.166666666666664,50.333333333333336,55.0,2020,11,Autumn
Tomato,2020-11-25,52.0,49.166666666666664,56.25,2020,11,Autumn
Tomato,2020-11-26,55.375,52.0,57.5,2020,11,Autumn
Tomato,2020-11-27,59.0,55.375,51.666666666666664,2020,11,Autumn
Tomato,2020-11-28,57.75,59.0,52.5,2020,11,Autumn
Tomato,2020-11-29,54.375,57.75,45.0,2020,11,Autumn
Tomato,2020-11-30,53.333333333333336,54.375,50.333333333333336,2020,11,Autumn
Tomato,2020-12-01,56.875,53.333333333333336,49.166666666666664,2020,12,Winter
Tomato,2020-12-02,56.75,56.875,52.0,2020,12,Winter
Tomato,2020-12-03,59.375,56.75,55.375,2020,12,Winter
Tomato,2020-12-04,58.75,59.375,59.0,2020,12,Winter
Tomato,2020-12-05,60.0,58.75,57.75,2020,12,Winter
Tomato,2020-12-06,58.125,60.0,54.375,2020,12,Winter
Tomato,2020-12-07,59.333333333333336,58.125,53.333333333333336,2020,12,Winter
Tomato,2020-12-08,65.0,59.333333333333336,56.875,2020,12,Winter
Tomato,2020-12-09,62.5,65.0,56.75,2020,12,Winter
Tomato,2020-12-10,67.5,62.5,59.375,2020,12,Winter
Tomato,2020-12-11,60.25,67.5,58.75,2020,12,Winter
Tomato,2020-12-12,59.375,60.25,60.0,2020,12,Winter
Tomato,2020-12-13,55.5,59.375,58.125,2020,12,Winter
Tomato,2020-12-14,54.0,55.5,59.333333333333336,2020,12,Winter
Tomato,2020-12-15,48.75,54.0,65.0,2020,12,Winter
Tomato,2020-12-16,47.083333333333336,48.75,62.5,2020,12,Winter
Tomato,2020-12-17,51.25,47.083333333333336,67.5,2020,12,Winter
Tomato,2020-12-18,51.25,51.25,60.25,2020,12,Winter
Tomato,2020-12-19,47.5,51.25,59.375,2020,12,Winter
Tomato,2020-12-20,49.0,47.5,55.5,2020,12,Winter
Tomato,2020-12-21,45.5,49.0,54.0,2020,12,Winter
Tomato,2020-12-22,52.5,45.5,48.75,2020,12,Winter
Tomato,2020-12-23,47.916666666666664,52.5,47.083333333333336,2020,12,Winter
Tomato,2020-12-24,50.416666666666664,47.916666666666664,51.25,2020,12,Winter
Tomato,2020-12-25,50.416666666666664,50.416666666666664,51.25,2020,12,Winter
Tomato,2020-12-26,51.666666666666664,50.416666666666664,47.5,2020,12,Winter
Tomato,2020-12-27,53.333333333333336,51.666666666666664,49.0,2020,12,Winter
Tomato,2020-12-28,59.166666666666664,53.333333333333336,45.5,2020,12,Winter
Tomato,2020-12-29,54.166666666666664,59.166666666666664,52.5,2020,12,Winter
Tomato,2020-12-30,54.166666666666664,54.166666666666664,47.916666666666664,2020,12,Winter
Tomato,2020-12-31,47.916666666666664,54.166666666666664,50.416666666666664,2020,12,Winter
Tomato,2021-01-01,46.666666666666664,47.916666666666664,50.416666666666664,2021,1,Winter
Tomato,2021-01-02,45.0,46.666666666666664,51.666666666666664,2021,1,Winter
Tomato,2021-01-03,46.25,45.0,53.333333333333336,2021,1,Winter
Tomato,2021-01-04,45.0,46.25,59.166666666666664,2021,1,Winter
Tomato,2021-01-05,43.333333333333336,45.0,54.166666666666664,2021,1,Winter
Tomato,2021-01-06,46.666666666666664,43.333333333333336,54.166666666666664,2021,1,Winter
Tomato,2021-01-07,40.0,46.666666666666664,47.916666666666664,2021,1,Winter
Tomato,2021-01-08,38.333333333333336,40.0,46.666666666666664,2021,1,Winter
Tomato,2021-01-09,32.0,38.333333333333336,45.0,2021,1,Winter
Tomato,2021-01-10,25.833333333333332,32.0,46.25,2021,1,Winter
Tomato,2021-01-11,32.083333333333336,25.833333333333332,45.0,2021,1,Winter
Tomato,2021-01-12,30.0,32.083333333333336,43.333333333333336,2021,1,Winter
Tomato,2021-01-13,30.0,30.0,46.666666666666664,2021,1,Winter
Tomato,2021-01-14,26.833333333333332,30.0,40.0,2021,1,Winter
Tomato,2021-01-15,30.0,26.833333333333332,38.333333333333336,2021,1,Winter
Tomato,2021-01-16,31.666666666666668,30.0,32.0,2021,1,Winter
Tomato,2021-01-17,28.333333333333332,31.666666666666668,25.833333333333332,2021,1,Winter
Tomato,2021-01-18,28.75,28.333333333333332,32.083333333333336,2021,1,Winter
Tomato,2021-01-19,25.166666666666668,28.75,30.0,2021,1,Winter
Tomato,2021-01-20,24.166666666666668,25.166666666666668,30.0,2021,1,Winter
Tomato,2021-01-21,23.5,24.166666666666668,26.833333333333332,2021,1,Winter
Tomato,2021-01-22,24.166666666666668,23.5,30.0,2021,1,Winter
Tomato,2021-01-23,24.166666666666668,24.166666666666668,31.666666666666668,2021,1,Winter
Tomato,2021-01-24,25.0,24.166666666666668,28.333333333333332,2021,1,Winter
Tomato,2021-01-25,22.4,25.0,28.75,2021,1,Winter
Tomato,2021-01-26,26.6,22.4,25.166666666666668,2021,1,Winter
Tomato,2021-01-27,28.5,26.6,24.166666666666668,2021,1,Winter
Tomato,2021-01-28,28.7,28.5,23.5,2021,1,Winter
Tomato,2021-01-29,23.5,28.7,24.166666666666668,2021,1,Winter
Tomato,2021-01-30,26.5,23.5,24.166666666666668,2021,1,Winter
Tomato,2021-01-31,30.5,26.5,25.0,2021,1,Winter
Tomato,2021-02-01,29.166666666666668,30.5,22.4,2021,2,Winter
Tomato,2021-02-02,28.083333333333332,29.166666666666668,26.6,2021,2,Winter
Tomato,2021-02-03,35.8,28.083333333333332,28.5,2021,2,Winter
Tomato,2021-02-04,36.666666666666664,35.8,28.7,2021,2,Winter
Tomato,2021-02-05,38.75,36.666666666666664,23.5,2021,2,Winter
Tomato,2021-02-06,33.916666666666664,38.75,26.5,2021,2,Winter
Tomato,2021-02-07,30.0,33.916666666666664,30.5,2021,2,Winter
Tomato,2021-02-08,35.0,30.0,29.166666666666668,2021,2,Winter
Tomato,2021-02-09,30.916666666666668,35.0,28.083333333333332,2021,2,Winter
Tomato,2021-02-10,31.416666666666668,30.916666666666668,35.8,2021,2,Winter
Tomato,2021-02-11,32.5,31.416666666666668,36.666666666666664,2021,2,Winter
Tomato,2021-02-12,31.916666666666668,32.5,38.75,2021,2,Winter
Tomato,2021-02-13,31.166666666666668,31.916666666666668,33.916666666666664,2021,2,Winter
Tomato,2021-02-14,31.666666666666668,31.166666666666668,30.0,2021,2,Winter
Tomato,2021-02-15,32.5,31.666666666666668,35.0,2021,2,Winter
Tomato,2021-02-16,30.0,32.5,30.916666666666668,2021,2,Winter
Tomato,2021-02-17,30.0,30.0,31.416666666666668,2021,2,Winter
Tomato,2021-02-18,30.833333333333332,30.0,32.5,2021,2,Winter
Tomato,2021-02-19,26.25,30.833333333333332,31.916666666666668,2021,2,Winter
Tomato,2021-02-20,24.666666666666668,26.25,31.166666666666668,2021,2,Winter
Tomato,2021-02-21,23.0,24.666666666666668,31.666666666666668,2021,2,Winter
Tomato,2021-02-22,25.833333333333332,23.0,32.5,2021,2,Winter
Tomato,2021-02-23,28.916666666666668,25.833333333333332,30.0,2021,2,Winter
Tomato,2021-02-24,30.5,28.916666666666668,30.0,2021,2,Winter
Tomato,2021-02-25,28.5,30.5,30.833333333333332,2021,2,Winter
Tomato,2021-02-26,29.166666666666668,28.5,26.25,2021,2,Winter
Tomato,2021-02-27,29.166666666666668,29.166666666666668,24.666666666666668,2021,2,Winter
Tomato,2021-02-28,29.166666666666668,29.166666666666668,23.0,2021,2,Winter
Tomato,2021-03-01,23.25,29.166666666666668,25.833333333333332,2021,3,Spring
Tomato,2021-03-02,25.0,23.25,28.916666666666668,2021,3,Spring
Tomato,2021-03-03,25.0,25.0,30.5,2021,3,Spring
Tomato,2021-03-05,24.0,25.0,28.5,2021,3,Spring
Tomato,2021-03-06,23.0,24.0,29.166666666666668,2021,3,Spring
Tomato,2021-03-07,27.5,23.0,29.166666666666668,2021,3,Spring
Tomato,2021-03-08,23.4,27.5,29.166666666666668,2021,3,Spring
Tomato,2021-03-09,23.0,23.4,23.25,2021,3,Spring
Tomato,2021-03-10,29.0,23.0,25.0,2021,3,Spring
Tomato,2021-03-11,29.0,29.0,25.0,2021,3,Spring
Tomato,2021-03-12,30.0,29.0,24.0,2021,3,Spring
Tomato,2021-03-13,31.875,30.0,23.0,2021,3,Spring
Tomato,2021-03-14,33.333333333333336,31.875,27.5,2021,3,Spring
Tomato,2021-03-15,35.0,33.333333333333336,23.4,2021,3,Spring
Tomato,2021-03-16,39.166666666666664,35.0,23.0,2021,3,Spring
Tomato,2021-03-17,34.166666666666664,39.166666666666664,29.0,2021,3,Spring
Tomato,2021-03-18,29.166666666666668,34.166666666666664,29.0,2021,3,Spring
Tomato,2021-03-19,36.5,29.166666666666668,30.0,2021,3,Spring
Tomato,2021-03-20,34.8,36.5,31.875,2021,3,Spring
Tomato,2021-03-21,37.916666666666664,34.8,33.333333333333336,2021,3,Spring
Tomato,2021-03-22,45.0,37.916666666666664,35.0,2021,3,Spring
Tomato,2021-03-23,46.5,45.0,39.166666666666664,2021,3,Spring
Tomato,2021-03-24,45.0,46.5,34.166666666666664,2021,3,Spring
Tomato,2021-03-25,37.0,45.0,29.166666666666668,2021,3,Spring
Tomato,2021-03-26,43.5,37.0,36.5,2021,3,Spring
Tomato,2021-03-27,43.5,43.5,34.8,2021,3,Spring
Tomato,2021-03-28,46.666666666666664,43.5,37.916666666666664,2021,3,Spring
Tomato,2021-03-29,48.5,46.666666666666664,45.0,2021,3,Spring
Tomato,2021-03-30,48.333333333333336,48.5,46.5,2021,3,Spring
Tomato,2021-03-31,48.5,48.333333333333336,45.0,2021,3,Spring
Tomato,2021-04-01,51.0,48.5,37.0,2021,4,Spring
Tomato,2021-04-02,47.0,51.0,43.5,2021,4,Spring
Tomato,2021-04-03,47.0,47.0,43.5,2021,4,Spring
Tomato,2021-04-04,48.333333333333336,47.0,46.666666666666664,2021,4,Spring
Tomato,2021-04-05,45.0,48.333333333333336,48.5,2021,4,Spring
Tomato,2021-04-06,44.0,45.0,48.333333333333336,2021,4,Spring
Tomato,2021-04-07,43.0,44.0,48.5,2021,4,Spring
Tomato,2021-04-08,43.0,43.0,51.0,2021,4,Spring
Tomato,2021-04-09,43.5,43.0,47.0,2021,4,Spring
Tomato,2021-04-10,45.0,43.5,47.0,2021,4,Spring
Tomato,2021-04-11,39.5,45.0,48.333333333333336,2021,4,Spring
Tomato,2021-04-12,38.0,39.5,45.0,2021,4,Spring
Tomato,2021-04-13,31.7,38.0,44.0,2021,4,Spring
Tomato,2021-04-14,33.0,31.7,43.0,2021,4,Spring
Tomato,2021-04-15,26.5,33.0,43.0,2021,4,Spring
Tomato,2021-04-16,27.5,26.5,43.5,2021,4,Spring
Tomato,2021-04-17,20.9,27.5,45.0,2021,4,Spring
Tomato,2021-04-18,29.166666666666668,20.9,39.5,2021,4,Spring
Tomato,2021-04-19,22.0,29.166666666666668,38.0,2021,4,Spring
Tomato,2021-04-20,21.0,22.0,31.7,2021,4,Spring
Tomato,2021-04-21,28.25,21.0,33.0,2021,4,Spring
